Id,SalePrice
2735,142418.4586943509
2736,121237.7954900288
2737,108088.86124487454
2738,123635.16382842488
2739,152526.23575635138
2740,138820.43202379392
2741,155998.92640860518
2742,177512.3196082851
2743,152644.43626197614
2744,161748.93002064037
2745,148950.05547407526
2746,122257.40500967111
2747,175635.48272728035
2748,110980.48445571028
2749,132185.82693428872
2750,111612.70042000967
2751,126733.42911998951
2752,214358.9945423978
2753,138032.87587672845
2754,198965.77173474478
2755,137529.2308219506
2756,73899.84497456951
2757,65364.36930679111
2758,115645.73185396101
2759,159973.19036351866
2760,138636.5358977334
2761,141764.09946663422
2762,127185.36498696171
2763,187884.01820650976
2764,180372.8925182349
2765,265702.8519716612
2766,127065.48027338972
2767,63292.416587500134
2768,97485.39780514687
2769,124735.66674628714
2770,154253.25202067988
2771,102277.2736699055
2772,94718.05815338949
2773,196654.2530289779
2774,157644.90434738505
2775,129590.81738009979
2776,156975.5741509304
2777,163153.29583604727
2778,130514.22407352203
2779,136635.41648493847
2780,92776.12116606324
2781,84768.33333655423
2782,88363.75457322598
2783,95044.73081777757
2784,113731.92009309912
2785,142331.61001470592
2786,74179.20093571115
2787,139491.1980217353
2788,66105.2737114029
2789,175209.26170138014
2790,93255.01097288472
2791,103644.8795545518
2792,80788.90191489272
2793,160833.09395002434
2794,91223.59039142099
2795,129537.08492172114
2796,80425.02270924905
2797,212628.4771036622
2798,122455.67506204057
2799,139952.8523960549
2800,59950.3380288505
2801,108821.67148355162
2802,139879.42788278032
2803,152796.577406822
2804,129636.54351544869
2805,110866.84815818653
2806,77582.51917959424
2807,169670.06410132768
2808,163548.93047592347
2809,122747.71582489973
2810,114003.35481280857
2811,178659.0779443239
2812,156652.93958969577
2813,152900.63173828274
2814,138923.26680794195
2815,110011.53289959952
2816,240727.7191007426
2817,164347.43732174067
2818,136453.99486618233
2819,187772.63111982588
2820,130746.0296799154
2821,116347.67509124521
2822,191772.32616514154
2823,294052.8812000789
2824,169880.25373356184
2825,154424.4143232666
2826,147470.4482816509
2827,135932.21498128003
2828,244269.39940373483
2829,240589.75569211156
2830,217629.63987275073
2831,198477.6907015799
2832,239450.94917351124
2833,302375.0544230088
2834,223691.2261354914
2835,222087.92258470878
2836,219629.76161369868
2837,158833.60937084188
2838,130684.95664591016
2839,186465.73305249866
2840,193929.38629849325
2841,213939.7320356581
2842,235692.42865418643
2843,163777.1146278379
2844,174308.50604485
2845,109162.69053630647
2846,216558.0950392671
2847,203797.12540593557
2848,229397.9913981345
2849,207830.40224187495
2850,291935.0553951296
2851,233140.38397256378
2852,240825.559020072
2853,238043.32874174276
2854,159748.97317900485
2855,212658.51229713787
2856,205762.25649144663
2857,206940.82361025945
2858,217086.4948316873
2859,105089.22258322383
2860,127361.69572510594
2861,125413.21149638551
2862,221635.00650026998
2863,141920.22033137595
2864,260987.72132687364
2865,129870.70504154242
2866,164974.30936074327
2867,107315.94916505902
2868,117038.49793643528
2869,98412.97464104695
2870,112066.02637291746
2871,76511.58951928653
2872,18684.980806727894
2873,89154.52797965799
2874,176696.25803201972
2875,114886.50554126152
2876,190971.67175701912
2877,135737.6231605527
2878,147291.6852841035
2879,124633.05308291316
2880,114410.60254919482
2881,117844.31048027636
2882,165801.56082268571
2883,195182.41755524394
2884,191870.8618743308
2885,168679.34334679274
2886,225051.8788674886
2887,107243.46463917475
2888,154007.73837719788
2889,38816.23554809904
2890,85834.7423101177
2891,150535.75238988176
2892,32881.66622858937
2893,86392.82627371093
2894,35614.84742334974
2895,321319.7282095277
2896,275348.998286485
2897,226656.01503253588
2898,148631.8314868703
2899,237137.5481359905
2900,148281.66230296064
2901,226263.89034679602
2902,212534.77715080883
2903,317266.64220736595
2904,340521.5589026846
2905,74524.14621052751
2906,204344.5780102429
2907,106839.22590521327
2908,121941.25409966172
2909,146215.90698481142
2910,69193.92656654632
2911,54846.97134516714
2912,161504.11908418057
2913,57520.55327779357
2914,54105.631897717714
2915,65062.70747384871
2916,58359.22574911895
2917,145649.37961916416
2918,112435.93604655564
2919,242363.4922105833
